,Mass,R_eff,R_eff_obs,R_50,R_50_obs,R_90,R_90_obs,aspect_ratio,aspect_ratio_obs,effective dimension,effective dimension_obs,sphericity,sphericity_obs,f_n100,f_n1000,SFR,Z_mean,B_mean,B_mean_obs,T_mean,T_50,T_90,sigma_1D,sigma_1D_obs,Mach,Mach_obs,f_atomic,R_galactic,alpha,alpha_thermal,alpha_turb,alpha_magnetic,alpha_obs,alpha_thermal_obs,alpha_turb_obs,alpha_magnetic_obs
280,304504.6747560543,24.649855452656602,21.40579843302142,21.890710592324776,20.017756737353988,35.48019591607064,33.86286715953982,1.313164377729676,1.078294438766338,2.73097479457489,4.096462191862335,0.9877565239170263,0.9992428855363156,0.47429202612685994,1e-10,1e-10,1.646875308554121,4.0486909465752765e-09,2.95708975977314e-09,159.32862467266577,141.19747194576777,279.64242618647205,10064.856969499455,9873.103825494147,10.688525045403361,9.425754320503671,0.009397147549445428,11994.849976834168,16.532406413984155,0.07712403487433,13.291370016292586,3.1639123628172396,9.793079148200107,0.06418889557526179,9.504754077807412,0.22413617481743092
281,647997.0324354754,32.263244611343225,34.969581085593184,29.415280164407875,30.613221933020604,44.439027899740466,50.03023400401536,1.663923273431646,1.7075345449385089,2.540333864558378,3.8105007968375673,0.957319554059256,0.9630954931648933,0.5564298581916839,1e-10,1e-10,1.8424398154685784,2.0841337331151136e-09,1.6683034156068864e-09,30.488300422548246,23.63776919164572,34.39353861000036,2009.3499959177698,2699.506792541754,5.03806748371627,5.8915169621536165,0.0007858957906689001,9758.356988931193,0.6406893961930187,0.008109929559035386,0.29289686922010916,0.339682597413874,0.6671182786991647,0.009429295730562122,0.5454843197919024,0.11220466317670019
282,293881.5154418703,27.391301498077574,24.439348825587388,25.72029222348174,21.241471295715403,36.59838428049925,33.51429921169417,1.509486794838183,1.619005924976436,2.5643394566284567,3.8465091849426853,0.9749099677907699,0.9698855356524068,0.23487270363539098,1e-10,1e-10,1.8543769336480198,1.5781832297701928e-09,1.3053298453836665e-09,206.85058549930315,67.2639881952331,696.1704869116578,8365.387275713938,5212.7450041225,10.94220354205856,4.367645874652743,0.04623201510116293,11794.643703255773,11.70657970614105,0.13829042972141534,10.873614992592955,0.6946742838266768,3.312595673517942,0.09858316176199561,3.1343416236053536,0.07967088815059263
283,249799.11328060075,23.942056237695517,18.952207929086775,21.82051086412282,19.678486483633527,33.697197247539805,26.444393862936032,1.4224282194861673,1.293737225997787,2.638887807240837,3.9583317108612555,0.9807171007192016,0.9912265599823126,0.2867254205902187,1e-10,1e-10,0.9475163587001285,1.1588834610932713e-09,1.29059878781491e-09,35.959455486550844,21.596811990589355,65.32704786856694,2125.6856304702783,2291.873419262902,5.343043243178244,4.60567607190284,0.0008233565007990107,4064826.523218487,1.0801959910583974,0.0211784383609182,0.7293288437045573,0.3296887089929218,0.6073915334855782,0.015635459741207284,0.5527721890103503,0.038983884734020514
284,388435.9526743735,38.74121590137795,27.13007861867312,35.73080842703102,24.203715394021362,55.13682956280421,41.668546124588225,2.65285118949191,2.725800628715279,2.3457630385709485,3.5186445578564225,0.8376891769374442,0.8803073304756225,0.2648853287942189,1e-10,1e-10,2.80962446222442,5.232719267762129e-09,3.836760224893422e-09,261.83196092659773,161.76014106456265,678.4305606959163,16340.00641935611,10417.36640386934,15.124691363356769,7.75810987182165,0.02713064338748905,1489.0650181762785,42.948843626856565,0.13972703663707545,36.7722554465758,6.036861143643696,11.216541955031067,0.10480522121398342,10.513408040526489,0.5983286932905949
285,268823.541349761,30.97986804098751,25.20911138639705,35.13564788128259,21.32770174449885,44.67610824283886,37.727640375058385,1.6374994690736633,1.2668310457017953,2.509007137219155,3.7635107058287325,0.9630944655612983,0.9925909198722116,1e-10,1e-10,1e-10,1.6259642832585528,1.3083717675669116e-09,1.0545269474230527e-09,35.171024924335164,33.17352492547858,49.535853129477076,2227.590002197811,2107.8477107905505,5.533502070821644,4.28307849511292,0.0011246180244227633,10850.455934875956,1.69189415082872,0.02438461923845897,0.9425596640658487,0.7249498675244123,0.6671665171179992,0.018901831716218023,0.5779159879468501,0.07034869745493112
286,701299.8894309778,45.72900001424152,52.55447641436456,39.95076878279243,42.24899614179226,64.13518355219254,78.2882134685945,2.2124297567793265,3.323805853152072,2.4213686212473977,3.6320529318710966,0.8899655377783682,0.8358841815399887,0.38411366805285685,1e-10,1e-10,1.921668015732656,2.0890465189633894e-09,1.2444565079021015e-09,37.83360671093912,29.607439559591235,58.51470773333552,3182.369520732463,3864.4421396116163,7.099396821525535,7.571069835495773,0.001024308765144255,8511.564044228357,1.3539617662582644,0.011664705707430046,0.8543440991043139,0.48795296144652067,1.8404648686594467,0.016248464165449023,1.5522996902554123,0.2719167142385854
287,333863.5128408801,26.867729624896878,29.723981365098854,24.606275812292218,27.02995896421562,40.503369386576765,42.07982281123595,1.6493634004473527,1.7914923976387593,2.509045936466647,3.7635689046999703,0.9616067619761853,0.9564475930937846,0.3005940645720713,1e-10,1e-10,1.8489713158753907,1.7911860726131959e-09,1.1498929566219313e-09,29.987507665237857,29.823406611923875,39.4624660101892,2758.7413355595218,4047.0636167749226,6.348543794148808,8.905927607793826,0.0001664659223306053,11412.090891807371,1.549605937433416,0.0141907254052225,0.9896859021229881,0.5457293099052051,2.1427410040810178,0.015300549296679825,2.0226190501032075,0.10482140468113046
288,373211.28505723,25.8400651325467,27.525103245465825,21.995258117475426,20.58717071819597,40.49960774853079,43.3471640253715,1.4144715201441558,1.7835813303252772,2.666365740645608,3.9995486109684117,0.9801866817161664,0.9570808993843359,0.598045077226165,0.06676408581082313,0.015205374087555503,1.5654593203016771,2.5430722308278153e-09,2.3004303153578197e-09,72.74889023791137,32.77021411867167,139.25895786176162,5818.232331319585,7188.71819084824,11.176184434284178,10.156582205589388,0.017891667064116268,14976.915193057499,4.452068356819394,0.02806753198978585,3.3294516193962354,1.094549205433373,5.5641790009850425,0.030748872149721024,5.286559399724699,0.24687072911062186
289,361963.4681614726,34.30745279570346,38.02650672796243,31.80430974960112,30.961864683125686,46.51776975718095,56.71904070627648,1.764516638111092,2.4601043736741293,2.535264203187751,3.802896304781626,0.943574518288501,0.9014948961234505,0.16269681252432674,1e-10,1e-10,1.809955785809629,2.204932483056556e-09,1.8730620815050666e-09,88.65608441952061,64.78183460842295,192.73706675160383,5576.470274184254,4216.761507000658,9.295563576730865,5.396772128607987,0.005248667880131008,8412.239144448931,5.861079441724374,0.046633529758706695,4.448486885804127,1.3659590261615404,3.2782471742290835,0.05337757820226256,2.59104990030751,0.633819695719311
290,664264.6183119467,41.541141200748605,46.80209707830962,40.38182958662187,47.81267092212664,65.34373113177188,74.99221691248447,1.9191508307910525,2.087029740518139,2.4709591799072137,3.7064387698608208,0.9275600785507906,0.9322164100023115,0.2913951231291,1e-10,1e-10,1.9524998901331208,2.1458940543957196e-09,1.5026295999828073e-09,46.323194240119996,38.39660111665818,71.97251524391334,4921.873174457886,3907.6263808356794,9.143346488067397,6.918677684894258,0.0007386433923127766,9279.559359547824,2.9490789819860987,0.015928168460976295,2.2784150863991606,0.6547357271259618,1.7888960736168174,0.01870472467626255,1.4922660804157948,0.2779252685247599
291,414279.7552212034,28.88982184136021,31.077085358814752,29.942933594637665,34.06112756878191,37.915461432077095,41.7126218899943,1.3582917695630412,1.287955503685473,2.5515308055697536,3.8272962083546305,0.9875095143687518,0.9915267742544094,0.5201555987301225,1e-10,1e-10,1.6310250588359314,3.5446893776979504e-09,2.5786340635687302e-09,129.4921314209106,96.71989922558514,258.86377652336455,10616.804858995156,12501.452398856527,15.846494314715697,13.23878402733205,0.006411967453615608,14983.244634780565,14.56871804801915,0.053471326135878273,12.355959825360468,2.159286896522803,16.726349547997494,0.05566966114076117,16.261609280196502,0.40907060666023093
292,372282.63201798906,24.553723265703134,27.10130140781168,21.316499901250314,23.679641517127756,35.293045313957485,42.078235977348484,1.7294740309887635,2.5258644198412266,2.532518566853563,3.798777850280344,0.9488887810828945,0.8961805403114357,0.5878631237954758,1e-10,1e-10,2.384554192112236,2.473534404199203e-09,1.6712327375087372e-09,41.21128686397347,31.030024698927495,69.92025488046315,3707.5364406034755,4648.24092034239,6.033909389743219,8.725490640923162,0.0009726948583824724,3853.48772251013,2.00401282948556,0.015522657948157905,1.417676339244629,0.5708138322927733,2.3219362050154406,0.01719341616340696,2.1816779334355862,0.12306485541644789
293,509173.3165427124,39.0491483165255,39.852201853211895,36.06907061289605,35.45914389748059,57.43918979409688,55.41404502573341,1.906726292655744,1.8808834881947811,2.410219500367925,3.6153292505518877,0.9356419941012447,0.949214564898379,0.5857267926658568,1e-10,1e-10,2.020910366617754,3.181537771719008e-09,2.5377971974828915e-09,120.98314268198635,74.87920154152938,323.298638483112,8357.719696366292,3770.783106023472,10.499916542923653,4.1312210859610365,0.0036976538197904807,7599.666208812417,8.298816368902965,0.04561341554350936,7.12405576621442,1.1291471871450356,2.3072182196515163,0.05426754506509126,1.543639203372515,0.70931147121391
294,455390.93082550034,35.002984557550235,26.999176202286886,29.045384171803075,22.01854193221221,50.56946268685127,40.06668665609835,1.9111967511899604,1.423376369786745,2.4555649759360807,3.683347463904121,0.9303909568928933,0.9836271922534041,0.447545507035974,1e-10,1e-10,0.6070493323690037,1.6934790115761004e-09,1.552643885923542e-09,57.78604261442088,40.579705451734675,116.53330365372723,1422.9036522262058,1407.7717358935201,2.859161506937218,2.231670538869722,0.002782521357411638,2287385.875823266,0.7574283131593271,0.0232953682751223,0.2220198220377135,0.5121131228464914,0.25253485831581574,0.019634403785948957,0.16297711589279543,0.06992333863707137
295,351699.8787529076,36.65686971226442,31.359432749086213,35.55502002918008,28.244060224878947,52.6392158152718,44.65217759277147,1.5985551023706581,1.1671245782686843,2.524194567785025,3.7862918516775372,0.966872249056876,0.9968246237218983,0.11912587679813211,1e-10,1e-10,1.8943721199754278,1.7653259803561288e-09,1.3915607437072565e-09,124.42379267423368,66.09600679094493,321.60404759308295,6626.851619870361,9022.638232585288,6.884819451706302,9.747452829128365,0.024611112233681176,7752.546817630635,8.081415385006368,0.07960861103225446,6.975628819074995,1.0261779548991188,10.303336016658985,0.0635811009496018,10.068367931564019,0.17138698414536235
296,404918.3856210205,29.856581425200716,34.82207080262155,30.979690627277396,33.62812409500852,43.54614914850698,50.34850862239136,1.4443704999359948,1.203940591002389,2.4876395076662092,3.731459261499314,0.9823262332688658,0.9954259230553225,0.47014497664872423,1e-10,1e-10,2.4736178232227384,2.478182023053819e-09,2.1749310090324454e-09,537.43765873334,129.72908490448714,1772.398023571333,16153.375893916826,13517.34861233192,12.292033071366163,7.026463304397695,0.07649245849421038,3171.8905483064755,30.38973628569945,0.27947148506969327,29.317110973394584,0.7931538272351708,22.54053862254823,0.26487673889928537,21.79546482288766,0.48019706076128427
297,420993.7021613276,32.593343186471515,30.40652537589756,31.601375129800765,27.28417899660701,45.47997101797729,42.19578857917574,1.7538383872675303,1.548022727090967,2.4624174216910384,3.693626132536558,0.9516337354124884,0.9751097772293977,0.48771027494440494,1e-10,1e-10,1.111827510703068,2.036902541737068e-09,2.1875412483797584e-09,149.02075731961224,82.31463179250866,332.7647104621586,3881.1489815599007,6153.681214784636,5.102070005273985,6.074645330552127,0.016233602314566054,20774.278546811725,2.405267824456217,0.06506576067951435,1.6760509518178104,0.664151111958892,4.116592997318067,0.061683156681107444,3.793649416508667,0.2612604241282927
298,615682.8548004869,38.22822708576839,43.806841610469725,32.75181233341947,30.52819017560484,56.22948268000722,66.30905241414317,2.309549676154896,3.208641902701988,2.4016073311011277,3.6024109966516917,0.8783258810381447,0.8440609318866756,0.5210177361099867,1e-10,1e-10,3.2436635062085055,4.8898051683124265e-09,4.097568957474325e-09,327.8936798357459,221.627852182146,789.8091051221247,12206.370073708758,16745.87624441184,10.34516703718994,11.144245478752875,0.03287467580933223,217.66748588793956,15.689368665468733,0.10590999006123059,12.40062600218375,3.182832673223751,29.655787878252163,0.13370466407154896,27.67557460905981,1.8465086051207988
299,859162.5380658578,42.94143496495984,48.19663719107093,35.4764421117875,37.39247668234527,73.3497923573236,81.65654544387495,1.831852112248206,2.0106246978074953,2.5014048514378358,3.7521072771567536,0.9371410657442616,0.9385457082704407,0.6130663674560008,1e-10,1e-10,0.6209681625814217,1.8372687425194267e-09,1.3349715679791349e-09,67.80163556398797,50.467958581872345,134.40678517911542,8464.080740005858,8308.87597937322,14.07378485783006,12.159942094046416,0.0008484899099153731,2283435.151052798,4.992048384932257,0.016080015954244714,4.664841460460831,0.3111269085171819,5.541094659701335,0.021797676566302906,5.3718263784676505,0.14747060466738157
300,834117.3797701986,30.397689898149892,33.01837942095084,29.057348219800577,27.1590267979629,47.62269253725142,51.208573860834456,1.4625668799806246,1.5259972691518875,2.5534344261567647,3.8301516392351473,0.9801246744560246,0.9766818756699536,0.6853186917328509,0.04164886731219605,0.04635528252215514,2.2015437906946262,3.1615217279469684e-09,2.389197574463879e-09,49.285669415063836,40.605473669562016,90.19848952086024,5748.550766287062,7936.80673947204,10.932984642515802,13.623691193435095,0.0005494712748813635,7003.087846441242,2.290636562843159,0.009545885228641039,1.755386912479297,0.5257037651352207,3.5802942901856616,0.011180928542525252,3.458726357144823,0.11038700449831354
301,708848.3160368614,35.31680575344412,35.95279697108288,28.43963423121243,24.19677463393911,53.77132235573382,64.0440420835018,1.4271374248501112,1.3624309087052506,2.5855344199533348,3.878301629930002,0.982379553230185,0.9873915463444228,0.5420236629818886,1e-10,1e-10,1.788648705884445,2.1421861316975532e-09,2.368450491404555e-09,40.938771583039276,32.89363332822376,67.10523229875878,3490.4022638667034,3598.5132293700635,7.266907342199164,6.7774296072455344,0.0008536738372492136,10860.853718488956,1.2681360447516778,0.010193092074349168,0.8271374840212867,0.430805468656042,1.1340599177413468,0.011899886140100178,0.9110067329604414,0.2111532986408053
302,315337.0338149992,23.80968797827949,22.67324359788631,20.939295758550927,16.88770199464078,31.38189759257978,30.633957917416716,1.582024196860264,1.6016523006681123,2.600083658308697,3.9001254874630455,0.9636241395571568,0.9711831208630602,0.5867143856131578,1e-10,1e-10,2.003247179073965,2.186289241932832e-09,2.231673240833635e-09,28.291361336981982,23.672214566805888,38.86547676757566,2871.168226084906,3363.724644270442,6.587822757518216,7.6208397546302615,0.00017328507766500856,7765.187401701754,1.5375189550608805,0.012522995458695767,0.9981969039608137,0.5267990556413709,1.289924574372544,0.011657922132196552,1.1284324308927771,0.14983422134757043
303,624116.0976893813,37.27298707015615,35.42995082129643,33.381312687699634,27.478346008966813,55.92017687260527,52.44623457734421,1.817699202507575,2.9217879230513852,2.445826224094532,3.6687393361417984,0.944499950509128,0.8652197846980036,0.55985341137385,1e-10,1e-10,2.021808642573607,2.5271705496517295e-09,2.4665607566913014e-09,58.232033868926095,38.478719241168044,109.42449948377089,7318.052387563732,7445.018581643165,13.52710548856044,11.756935129817599,0.0009123023574716393,8331.282564440187,5.101895346294099,0.017908280921358922,4.485931033304216,0.5980560320685238,4.662026867762055,0.018945049870129252,4.364482398020341,0.2785994198715848
304,338110.7434368632,29.37645612450002,33.579818448016496,28.517335406582106,27.70684752006443,43.72151580381676,52.264347655645224,2.1784435375634756,3.273428347637299,2.4262200011395327,3.639330001709299,0.8943770221486911,0.8394385327118541,0.5457417506819897,1e-10,1e-10,2.482454269873013,2.0063043485620848e-09,1.8625921030812204e-09,47.10063159544289,40.51365665384897,102.74851156069904,6585.175260888369,5894.93335341248,12.556383102506528,10.350822219279289,0.0005668516405794577,3221.8110501755614,6.199315198452926,0.021814572276741762,5.493636968178028,0.683863657998156,5.250709571988448,0.026808636905339682,4.787107510638441,0.4367934244446685
305,996286.3419164412,47.72509422762435,43.68302438963806,43.24450468319755,38.32837571908663,65.75565708816534,64.3023186090032,1.9475785274587634,1.5327487266627955,2.4634179817363804,3.6951269726045703,0.9242049777017756,0.9762026878768306,0.5887941071218081,1e-10,1e-10,2.126553619257786,2.8895853753695995e-09,2.0810056993032694e-09,69.06216904118479,38.158591549054464,149.445531563766,5779.623096719755,8634.032506425898,11.3138475083535,12.519958454189439,0.004854424611744568,5090.787308294243,2.789416372399231,0.01587184133944427,2.0602140764471226,0.713330454612664,4.730879596258205,0.01735391098058591,4.533690724007406,0.17983496127021384
306,406256.18171840935,22.188837370107258,19.749098220251465,16.95335384511185,15.478196274666304,33.52774266202575,29.1040456207136,1.6528718360890995,1.7708898862759224,2.5646206260652624,3.8469309390978936,0.9568132944967225,0.9580941597177675,0.7899669680432241,1e-10,0.023341136618865825,0.6123865125563435,1.727528644949796e-09,1.6635523778662297e-09,50.47466770876067,37.6900151012702,83.47999728355242,3168.069248820211,1964.456732378701,5.694798269411945,3.332077154330372,0.0012798591358829103,2284729.712246692,1.0044311997030686,0.014483846871882736,0.7882912729187743,0.20165607991241163,0.3031486378332871,0.014062074180690885,0.2602125460810042,0.02887401757159202
307,989687.8667020177,36.51847732343484,32.95767652184292,31.25973654028669,26.040088119487322,53.90478054322692,55.80261511357068,1.377221296391343,2.058885564955516,2.5641722408044973,3.846258361206746,0.9865761147410915,0.9345497211799061,0.7245985848143708,1e-10,0.016528051324668162,1.587889380439315,3.2834416823953707e-09,3.277491017442937e-09,169.49117319002661,61.815537157012066,405.0350389515129,8378.246606536259,9968.638502511807,10.966006887435151,9.227235814695355,0.02561426795095534,13168.780646103563,4.456368049366277,0.03796175880159308,3.7401560626361356,0.6782502279285488,4.768961344383162,0.03234700349328112,4.590141191691797,0.1464731491980847
308,281680.10797281034,25.48037497911742,24.009638965734638,25.426226608435268,22.276893166473467,32.04396261455979,36.34034749096126,1.3108009620011531,1.9720493300073787,2.556035108701417,3.834052663052125,0.9891593907264964,0.9417319187289465,0.2536306108492855,1e-10,1e-10,1.665843541799224,2.703607918206425e-09,2.3582641109782705e-09,71.22386117527431,61.77357399547479,132.77131971660694,4704.332207815382,5735.244347759254,7.66356886449298,8.189332113640525,0.0013471312051017703,16345.806568220056,5.2888569925372,0.04082272827233629,3.473843044016613,1.7741912202482508,4.187384719285618,0.03479233639142782,3.8889227052174755,0.263669677676716
309,329430.4826938709,30.63455218314238,30.869021782339278,27.90653983304857,26.422636689533263,46.97954762248588,45.39866708360517,1.3766614235696928,1.44421057738497,2.66493714097043,3.997405711455645,0.9842808371583228,0.9822735338537196,0.24752863361943922,1e-10,1e-10,1.2626335537243571,1.9951204306289465e-09,1.1615596757007607e-09,48.537277474940545,33.22822793001246,73.07345216584862,2735.4794711191657,3380.5035042692316,5.617756872672433,5.8472680020114405,0.004849427377827564,21026.156543469046,2.295296295251022,0.026231007687119716,1.0875199287341086,1.181545358829793,1.6391665528963417,0.02606532388703,1.4853126324085841,0.12778859660072753
310,1321480.6098848584,99.15521244763161,55.52056306679467,93.5942650396318,44.582155753319235,138.20940020515155,83.62272587964732,4.539136845825233,4.102937791553605,2.2070635695497285,3.310595354324593,0.6565881480680286,0.7852372260417039,0.4691881215140604,1e-10,1e-10,1.6326157158165693,1.8658756126996146e-09,2.0407560647486947e-09,44.719777992053224,40.45755562137384,63.45023726025885,2749.7551152736683,1651.1582755340455,5.447874797574439,2.975419476647098,0.0008136027743419483,16777.160021779913,0.8070299001447183,0.010703000129071223,0.4965990257430814,0.2997278742725657,0.42616663322839293,0.010767660015104345,0.1588789961138213,0.2565199770994673
311,642544.920323177,31.958710131461093,30.898693560435326,27.375046091584814,22.83236205317729,42.97231421355814,42.992609546940045,1.2883302830748602,1.4343461505570494,2.7247532169975526,4.087129825496329,0.9902356946826638,0.9829183882095621,0.618383828948868,1e-10,1e-10,2.1620091484979134,1.923777545425303e-09,1.2248416141880384e-09,77.39913644162492,23.207501580741322,61.15625781770689,4665.729645780917,6037.326695439999,10.172966172885475,8.269627264106477,0.01833287948364437,5197.255753540076,1.9124157435290117,0.02614241898750993,1.5724506121902593,0.3138227123512423,2.4900315062066793,0.02133051625145464,2.4312072736042944,0.03749371635093004
312,777437.451095823,37.855088717888606,37.27956290335492,34.017775835712875,29.63955999385329,49.72337910506206,57.69946754087206,1.562037367161132,2.394513276016052,2.5108923803602816,3.766338570540422,0.9717795986197738,0.9068351736017136,0.5277779123278818,1e-10,1e-10,2.222559434761766,1.9743575232260196e-09,1.4747803810750153e-09,50.037269569655486,42.59490491172883,81.66540830615389,7735.510503916845,3696.9797839123285,15.040036339878094,6.298100544989223,0.0009000158674500325,6483.59150421331,4.6456321725473195,0.012970503063966165,4.227147682469278,0.405513987014075,1.0014947907280816,0.013750787975311804,0.9090662081877694,0.07867779456500047
313,817115.599946286,41.875008193521715,30.689196637254987,34.54286543210791,25.4304099568885,64.38281185930025,47.289144834013776,1.742540777904946,1.347760906737933,2.5271191740944783,3.7906787611417174,0.9475294545649805,0.9882496429074632,0.40930492826592774,1e-10,1e-10,1.7308127661747894,2.1946704381378937e-09,1.9934651233231426e-09,124.56526293809068,66.61472573890711,262.4886227690595,11209.607696523097,10844.580756552663,16.655061564697817,11.709102506763365,0.010738445064677582,9127.546544959994,9.56007820416287,0.03341207850199904,8.922693802298927,0.6039723233619437,6.213232524646036,0.026811900300709672,6.126656920784245,0.05976370356108106
314,1376379.699256503,41.081737625571975,39.17543598692373,35.13728436940439,33.59532018034582,66.30596271743589,68.56972822287676,1.8828693447907539,2.3354604739500315,2.4928304665011614,3.7392456997517423,0.9305310317072446,0.9116727366068571,0.8214843506093777,0.029863577681687535,0.04295569109485874,3.0089559140992286,7.1781822351010156e-09,6.135056959862046e-09,104.07562193381773,56.147307479675,184.99115384220207,9624.542589546574,11847.81554399219,14.509224080015418,13.995006100687394,0.009618045595529146,1223.996882536094,5.182608969215464,0.016511115030943838,3.691024712404166,1.4750731417803549,6.088480424139869,0.01697669802294144,5.541765663504119,0.5297380626128074
315,350262.12314485497,31.01226759385294,19.259275186934477,29.09188992135116,15.54637472471897,46.71126600120509,29.543333703454987,2.332213067891096,1.2830530858855478,2.3857469412825543,3.5786204119238314,0.8772343974843719,0.9917783628719621,0.557364403365728,1e-10,1e-10,1.4855794992524398,2.2468151163242994e-09,1.9027712006297078e-09,57.06450722356496,43.16446779154881,120.68957542001223,2485.7751135124386,2924.502529016761,4.721607976675215,4.665286087954055,0.0017871142963860054,13462.907165024439,1.812889877903807,0.025981140796201455,0.7682269724034545,1.018681764704151,0.7162424708947249,0.017982143655342345,0.652299092717488,0.0459612345218946
316,248650.8484572589,25.529943553753224,23.676141117340105,24.43081888325686,18.131825357127312,36.42165356296082,43.48910519202149,1.4650162760570298,1.9596278250587558,2.577843137833685,3.8667647067505273,0.9790057383640621,0.9427558580761736,0.1788614972956913,1e-10,1e-10,0.4808070770616571,1.2749380924476693e-09,1.0772916359934394e-09,43.75448097595546,40.30182983006798,63.38005010561816,2415.407600275397,3521.550771850852,4.632392301005438,6.4155220405615,0.0009581956436410799,3465774.030102496,1.5034347481971018,0.027069794167981477,0.9909005112752411,0.4854644427538792,1.728536284301819,0.023876581075803295,1.637890605443403,0.06676909778261278
317,570531.689942279,37.440489763084,41.522687219478364,35.79413885775386,39.68033762819079,51.46811388667894,57.2134235734141,1.6054637477752838,1.8722287028726508,2.520494859037008,3.780742288555512,0.966270414546099,0.9499202052844528,0.31579418371446766,1e-10,1e-10,0.6131346361442194,1.2305153980045612e-09,1.0753246049292838e-09,53.62551215488766,42.18816266686709,103.9882379463641,4748.40284404574,4939.829704918142,8.190332653118992,8.128970851369612,0.0015635443992949583,2284001.5011334876,2.4750382310990364,0.01897359131645721,2.1881606373759883,0.26790400240659124,2.605252346772308,0.022366898221379675,2.463347286719196,0.11953816183173234
318,459754.04264189897,27.14134454265946,24.397728990298017,24.141252813742017,24.762746914671418,40.365587291457715,34.84547798895021,1.3548801863693416,1.4819389581302433,2.582203317881401,3.8733049768221015,0.9878940501579813,0.9797457377771107,0.6502308320762488,1e-10,1e-10,1.907662756246105,2.7988840488976807e-09,2.4496937242662544e-09,174.68273057088743,55.20667754849224,361.18001609331947,6467.328578404218,7739.368134796832,12.376892601108283,7.0565079379759945,0.021092355675540797,7775.442292590872,4.942083673283137,0.07130438019423865,3.9914929290031536,0.8792863640857453,4.5759032375821755,0.05312542861120507,4.408906262006113,0.11387154696485709
319,417284.2815644751,23.713195423672804,25.935938381977554,20.44690149350703,20.69220961107218,34.50476905346706,39.27262037377162,1.310697712726946,1.4086048430160756,2.7172651279730093,4.075897691959514,0.9885295201513131,0.9845672979113416,0.578503482964829,1e-10,0.00829138244257698,1.6153060217805773,2.0198005559106536e-09,1.4063880527031102e-09,26.472112893707607,24.17206067163349,37.285549517719325,2508.9511055550684,3001.271188971765,6.452724613325684,7.029432281161297,0.00012808472643599522,12533.805576384097,0.9303608899146317,0.008322234229014375,0.5439944322527859,0.37804422343283156,0.844175416487791,0.009429467649621813,0.7765625226620669,0.058183426176102254
320,437329.6204439639,40.53654198661449,35.722385175274034,39.88888761065796,26.343845746378793,56.276269924654066,56.13762213491171,1.8173063629307737,2.8494644508639864,2.453475348916483,3.6802130233747246,0.9438648263337613,0.870729672781322,0.4007899801329427,1e-10,1e-10,1.827141612741485,1.946222328611791e-09,1.4791079460023195e-09,609.8049507977482,70.54017925868098,933.4998082522133,16965.765404713427,8749.24176661338,22.817671191698224,4.26957119622822,0.08632581395688699,7956.845670797587,36.726391792046,0.42631465468436275,35.26689270684944,1.0331844305122018,9.169302377423184,0.2854638576492324,8.672981097470284,0.2108574223036669
321,945503.6380118093,50.34664943055711,51.60397226767848,40.58716426281933,39.30671826768814,80.4654029718292,79.59212467863627,2.3340375713739023,2.82687204140445,2.3685394836823095,3.5528092255234642,0.8793752385764798,0.8724648818225191,0.49032375725014565,1e-10,0.013809578127576208,0.5795151443928712,2.430671611310022e-09,2.2193145733673085e-09,130.77662183478049,77.5142957937857,266.09119183508733,5190.1816346231135,5227.915989318851,7.152585471371471,5.509001087151389,0.010090627106137395,3473663.7531845933,2.2634950457315064,0.03046859578848158,1.6456537055226805,0.5873727444203445,2.5522370124710676,0.04090521431042899,2.0690602540030762,0.4422715441575623
322,322831.3839832577,31.67662954942783,37.08668479974128,22.20104469587836,25.998526828435423,49.09395097521644,58.91378401589287,2.10783479505817,2.560114206551938,2.4530575124862275,3.6795862687293415,0.9014686721534221,0.8934298548416854,0.32183163049934727,1e-10,1e-10,1.5926760442608274,1.0238108455871466e-09,6.188343147441933e-10,28.015372718930703,27.114032542667037,36.01139937364459,1494.52308953001,2107.964549925005,3.573004578077282,4.799261519813998,0.0004411357885562017,13315.962695175569,0.5733694144838104,0.014278199212560424,0.3116632199058719,0.24742799536537796,0.8051851530989821,0.018444517499462302,0.7080515541725538,0.07868908142696598
323,427430.2661731761,29.108796302426462,33.00087667325809,25.480241197587127,30.95155764806594,43.641377142348595,45.92552553520936,1.5420863516938133,1.6722696572923015,2.575736972367762,3.8636054585516426,0.9704815239857284,0.9658315774574119,0.4958066162207281,1e-10,1e-10,1.893240154639779,2.298327882165637e-09,1.639448446483034e-09,29.445941262691512,28.194954154019076,40.81069895359802,2733.2065171560625,3912.3868618452548,6.803979437308401,8.688371583539487,0.00012884351740394262,12746.82497205667,1.515105638958339,0.011493265351588067,0.7974770632308353,0.7061353103759157,1.8497791754009096,0.013029095764267355,1.639229642189842,0.19752043744680012
324,506858.0530912169,35.67814859934802,27.651100980532046,33.004345325851524,21.650609010323585,48.06879264448756,43.11635878664196,1.7469616987891994,1.6847048270891491,2.4415176588828214,3.662276488324232,0.9541288829770628,0.9648711260248998,0.43223600156976283,1e-10,1e-10,0.6084424172112083,1.119915887506888e-09,1.0334209397407184e-09,41.098023502672696,30.84553077572889,82.0076593825357,4220.518120780315,3583.3608207403254,8.615702399127656,6.735803174718816,0.0010773578859913924,2283889.3198067117,1.9977487623051,0.014832125195854137,1.7644943504718729,0.21842228663737318,1.0119933446560645,0.012849186776173954,0.9716350397259481,0.027509118153942403
